date,close,open,high,low,volumn
20110215,29750,29750,29800,29200,4609849
20110214,29700,29200,29700,28950,5954589
20110211,28800,28700,29700,28700,8298076
20110210,28800,29450,29900,28800,8468961
20110209,29550,30200,30300,29400,6956946
20110208,30150,29700,30300,29100,9801975
20110207,29700,30300,30700,29500,9679798
20110201,29650,29800,30350,29200,9606594
20110131,29650,29400,30200,29300,12114107
20110128,29500,29250,29500,28900,19314590
20110127,28000,28600,28700,27900,6841459
20110126,28200,27650,28300,27400,7873016
20110125,27400,28700,28800,27300,10865239
20110124,28350,28250,28650,28000,8014756
20110121,28100,28150,28450,27700,7630162
20110120,28200,27650,28200,27600,6930500
20110119,27850,28050,28400,27600,8666295
20110118,27650,26850,28100,26800,15637718
20110117,26900,27350,27450,26900,6204899
20110114,27250,27300,27450,26750,8859686
20110113,27250,27000,27600,26850,19311300
20110112,26350,25600,26550,25550,16029780
20110111,25400,25500,25650,25100,6904019
20110110,25300,26000,26050,25300,9601918
20110107,26100,26100,26450,25700,7024336
20110106,26100,26250,26600,25800,14287171
20110105,25900,25450,26300,25200,14139328
20110104,25600,25400,25600,25050,10931161
20110103,25300,25000,25300,24800,15107759
20101230,24000,24300,24500,23900,5687987
20101229,24250,24200,24400,24050,5395331
20101228,23950,23250,24250,23250,11941653
20101227,23100,22900,23350,22900,3579168
20101224,23150,23400,23800,23050,5647373
20101223,23300,23350,23500,23000,5727070
20101222,23300,23500,23850,23300,7811301
20101221,23750,23850,24200,23650,8090612
20101220,23650,23400,23650,23100,7858392
20101217,23800,24450,24600,23650,9453699
20101216,24200,24250,24750,24100,5123501
20101215,24250,24900,24900,24100,6719247
20101214,24750,24500,25150,24450,8123939
20101213,24350,24300,24500,24000,5446369
20101210,24500,24100,24650,23800,9835555
20101209,24150,23350,24200,23300,10169510
20101208,23300,23650,23900,23250,5620721
20101207,23600,23400,23650,23200,9142980
20101206,23950,23600,24100,23500,6730217
20101203,23450,24000,24150,23250,7911082
20101202,23800,23650,24050,23550,9237817
20101201,23400,23550,23750,23000,10722538
20101130,23500,24050,24150,23400,19537475
20101129,24800,24800,25000,24550,7308951
20101126,24650,25200,25600,24500,10551194
20101125,25200,26000,26000,25100,11277437
20101124,25750,24800,25850,24650,18819363
20101123,25350,25400,25650,25100,12947289
20101122,25300,24300,25300,24200,21524408
20101119,23900,23700,24200,23550,8188817
20101118,23700,23550,23700,23050,6420573
20101117,23350,23600,23650,23100,7311065
20101116,23700,23650,24000,23300,8517799
20101115,23650,22900,23800,22750,9850014
20101112,22800,23600,23700,22700,11758691
20101111,23400,23800,24400,23400,11616394
20101110,23900,23200,23950,23200,7224958
20101109,23450,23700,23800,23250,6554767
20101108,23800,24050,24350,23700,9799616
20101105,23750,24100,24200,23650,18979574
20101104,22950,22200,23150,22200,14373857
20101103,21800,21950,22400,21750,7882993
20101102,21900,22600,22700,21900,13148677
20101101,22700,23200,23300,22600,8679690
20101029,23150,22700,23150,22300,11672512
20101028,22850,23300,23450,22600,13682522
20101027,22900,23500,23600,22900,12636747
20101026,23700,24100,24250,23400,10858815
20101025,24300,24400,24400,23750,8245692
20101022,24200,24000,24400,23900,7903928
20101021,23750,24000,24400,23750,13108254
20101020,23900,22850,23950,22700,14952331
20101019,22850,22900,23350,22600,10535814
20101018,22900,23700,23700,22800,10138166
20101015,23600,23200,23650,23050,6311478
20101014,23350,23600,23800,23050,10001339
20101013,23400,23000,23500,22950,11261698
20101012,22600,22450,23000,22400,8463492
20101011,22350,23750,23800,22250,14794038
20101008,23500,23200,23700,23150,7573508
20101007,23200,23250,23500,22950,9521740
20101006,23400,23300,23600,23100,15727497
20101005,22750,22350,22750,22000,8459372
20101004,22500,22600,22950,22450,10634669
20101001,22450,22100,22450,21900,8945751
20100930,22150,22050,22300,21750,7530575
20100929,21850,21500,22200,21500,12752750
20100928,21350,21250,21650,21100,6960963
20100927,21200,21550,21800,21100,11332593
20100924,21100,21700,21750,21050,15723927
20100920,22100,22600,22650,22000,10471186
20100917,22500,21400,22500,21350,24186132
20100916,21100,20900,21300,20800,9047633
20100915,21000,20700,21000,20350,9591589
20100914,20450,21100,21250,20300,11749312
20100913,20500,20650,21000,20400,9030044
20100910,20650,20500,20800,20350,8103091
20100909,20300,20800,21050,20100,15189733
20100908,20750,21100,21200,20500,16624161
20100907,21500,21750,21950,21300,7147421
20100906,21850,22200,22450,21750,9768969
20100903,21800,21300,21950,21300,13682222
20100902,21100,21300,21400,20900,12935639
20100901,20850,21250,21350,20500,17891433
20100831,21100,22100,22200,21000,18006565
20100830,22500,22900,22950,22350,7788047
20100827,22550,22500,22700,22250,6317557
20100826,22600,22400,23000,22050,15405418
20100825,22050,21700,22150,21550,7298041
20100824,21950,21300,22050,21050,7212879
20100823,21400,22000,22350,21300,8185249
20100820,22000,22250,22450,21950,6506966
20100819,22500,22150,22650,22000,9857803
20100818,21700,22250,22300,21500,7017763
20100817,22100,21900,22250,21700,5851598
20100816,22100,21550,22150,21200,7543971
20100813,21650,21500,21800,21300,7460749
20100812,21200,20600,21500,20200,13041798
20100811,21200,22000,22100,21200,18929287
20100810,22600,22850,23250,22600,7329207
20100809,22700,22900,23100,22600,6486022
20100806,22850,22100,22900,22050,14508311
20100805,21900,22000,22400,21700,11637399
20100804,21600,22000,22250,21400,11434849
20100803,21950,21950,22400,21800,14346069
20100802,21600,22550,22650,21500,18732935
20100730,22500,22250,22850,22150,8930756
20100729,22350,22900,23250,22300,12478780
20100728,23100,23700,23850,22700,13310872
20100727,23500,24200,24200,23500,37144652
20100726,23950,23300,24150,23300,9656787
20100723,23250,23000,23400,22800,12343729
20100722,22600,23850,24000,22250,21388196
20100721,23600,24250,24350,23500,7489851
20100720,23850,23850,24050,23550,6009885
20100719,23700,23700,24100,23500,10915618
20100716,23500,24550,24650,23500,26408695
20100715,25150,25600,25750,25100,7695339
20100714,25750,25300,25800,25050,17890263
20100713,24900,25750,25900,24800,16803984
20100712,25900,25900,26250,25700,6412277
20100709,25700,25700,25900,24950,8171473
20100708,25350,25700,26100,25300,7219081
20100707,25150,26050,26100,25150,8243930
20100706,25850,24650,25850,24250,9753797
20100705,24750,25300,25450,24650,7736756
20100702,25300,25450,25950,25150,8237987
20100701,25500,25100,25600,24550,12695993
20100630,25050,24950,25200,24750,13952014
20100629,25600,26250,26750,25600,10326061
20100628,26050,26500,26600,25850,10143372
20100625,26450,26800,26900,26350,9787032
20100624,27150,27050,27450,27050,5203161
20100623,27050,27050,27650,26900,6595503
20100622,27200,27950,28250,27200,11557147
20100621,28250,28550,28750,27850,8050689
20100618,28150,28200,28350,27800,12940850
20100617,28200,27800,28250,27550,10848104
20100616,27300,27450,27650,27200,8415214
20100615,27100,26200,27200,26200,13402214
20100614,26000,25900,26350,25750,5686833
20100611,25800,26450,26650,25700,8762686
20100610,25900,25450,25950,25300,9271702
20100609,25250,26450,26450,25200,14761328
20100608,26450,26450,26900,26000,10889286
20100607,26650,25900,26750,25800,13874493
20100604,26400,25200,26500,24950,15988869
20100603,24900,25100,25300,24750,8011807
20100601,24600,25050,25500,24400,11633564
20100531,25150,25600,25750,24900,12706998
20100528,25700,26100,26350,25600,12826585
20100527,25650,24350,25650,24350,13430941
20100526,24700,24150,24700,23650,13150843
20100525,23800,23850,23950,22600,12293259
20100524,24100,23750,24350,23650,11541283
20100520,23750,24400,24850,23550,10081791
20100519,24500,23600,24650,23100,19703600
20100518,24150,24800,24950,23550,20058192
20100517,25050,26050,26100,25000,12635451
20100514,26600,26700,27150,26500,7925968
20100513,26850,26400,26900,26300,11337817
20100512,25700,26550,26550,25550,13097424
20100511,26600,27300,27350,26150,7660117
20100510,26900,26900,27150,26650,7587954
20100507,26350,25500,26850,25350,11481461
20100506,26350,26200,26550,25900,8103816
20100504,27050,27850,27950,26550,12653329
20100503,27600,28150,28300,27250,9256409
20100430,28400,27900,28600,27850,8909526
20100429,27700,27700,27900,27200,6801366
20100428,27450,26750,27450,26700,9108923
20100427,27500,28250,28400,27300,11259240
20100426,28500,28500,28800,28300,6125001
20100423,28500,29050,29150,28350,6109366
20100422,28700,28250,28900,28000,9828901
20100421,28550,27500,28600,27450,10560938
20100420,27000,27000,27100,26800,3663343
20100419,26650,27100,27250,26500,6493712
20100416,27500,27550,27850,27150,4531892
20100415,27700,28150,28200,27200,6822526
20100414,27900,28100,28350,27650,6745613
20100413,27700,27200,27800,26800,7382940
20100412,26900,28400,28450,26900,9780882
20100409,28000,28100,28450,27650,7184815
20100408,28150,27500,28150,27450,10036161
20100407,27350,28150,28200,27250,16311161
20100406,28350,29350,29400,28100,11484726
20100405,29100,28500,29100,28050,8512243
20100402,28150,28500,29300,28050,12390690
20100401,28300,27050,28300,26900,11909995
20100331,26700,26450,27100,26050,7730622
20100330,26400,26450,26800,26300,8121899
20100329,25900,24950,26050,24900,6923592
20100326,25200,25050,25350,24850,3420724
20100325,25250,25300,25500,24800,4660575
20100324,25200,25250,25700,25050,6668569
20100323,24950,24950,25100,24600,4994007
20100322,24700,24500,24800,24300,5270773
20100319,24350,24100,24500,23800,5746615
20100318,23950,24100,24350,23900,5576105
20100317,24150,23900,24150,23750,7589609
20100316,23600,24100,24300,23400,51719403
20100315,23500,23450,23800,23350,5574407
20100312,23250,23350,23400,22850,3048202
20100311,23150,22850,23400,22700,10673528
20100310,22550,21950,22600,21900,6443315
20100309,21850,22350,22500,21800,5881404
20100308,22350,22900,22950,22100,6137729
20100305,22500,22300,22650,22100,4380159
20100304,22200,21950,22600,21900,5393075
20100303,21850,21400,22050,21200,5830081
20100302,21450,21500,21800,21400,5342772
20100226,21000,21700,21800,20600,9627909
20100225,21700,22450,22500,21500,5013379
20100224,22200,22500,22850,22100,6219693
20100223,22650,22100,22800,22000,6352083
20100222,22150,21850,22200,21600,5334169
20100219,21400,21850,22200,21400,5772700
20100218,22150,22550,22600,22000,3744025
20100217,22350,21750,22400,21700,7825290
20100216,21300,21550,21800,21150,5951014
20100212,21600,21650,22150,21400,7584876
20100211,21950,22600,22900,21600,11508085
20100210,22700,23000,23000,22300,6809098
20100209,22650,21850,22900,21700,7285894
20100208,21700,21550,22100,21400,5663174
20100205,21300,20900,21350,20750,7305491
20100204,21750,21250,22200,21250,9855737
20100203,21300,22350,22400,21050,14618448
20100202,22000,23600,23800,22000,11667143
20100201,23100,22200,23250,21750,14926334
20100129,22750,23000,23350,22200,10273997
20100128,23600,23700,24300,23250,10080020
20100127,23250,23800,24200,22350,20559203
20100126,23600,25900,25950,23550,18901657
20100125,26050,25850,26350,25650,7098150
20100122,26100,25500,26250,25250,10560982
20100121,25950,25300,26200,24750,8321162
20100120,25400,25850,26100,25250,5997062
20100119,25600,26100,26200,25350,6095082
20100118,25900,25450,26100,25450,6947223
20100115,26100,25850,26700,25700,11798734
20100114,25450,24400,25500,24300,11505860
20100113,24050,23800,24500,23700,5009003
20100112,24050,24150,24600,23800,4616931
20100111,24000,24900,25000,23750,6750517
20100108,24650,24650,24850,23450,9695685
20100107,24400,25000,25200,24350,11084814
20100106,24550,23700,24550,23600,7731186
20100105,23350,24500,24900,23050,12118281
20100104,24100,23350,24150,23350,7346425
20091230,23150,22400,23400,22350,7868021
20091229,22200,22300,22450,22050,2136873
20091228,22200,22150,22800,22100,4791593
20091224,22300,22250,22400,21950,5460997
20091223,22000,22000,22300,21800,4006561
20091222,21900,22300,22450,21650,5000002
20091221,22050,21950,22200,21850,6643108
20091218,21650,21000,21650,20900,6098604
20091217,21100,21100,21500,21050,6284160
20091216,21050,20900,21250,20500,6283206
20091215,20950,20700,21050,20600,4268920
20091214,20700,20900,20950,20350,5589407
20091211,20900,20900,21100,20750,5514248
20091210,20850,20700,21000,20500,9747117
20091209,20550,19900,20600,19900,8324221
20091208,20100,20300,20450,20000,5629685
20091207,20050,20000,20500,19950,10036856
20091204,19700,19300,19800,19150,6019982
20091203,19450,19250,19650,19000,7435401
20091202,19200,18350,19200,18300,9718479
20091201,18050,18550,18750,17800,9699450
20091130,18450,18800,18850,18450,5175602
20091127,18450,18850,19150,18250,7704509
20091126,19200,19100,19400,18900,6523614
20091125,19000,18650,19000,18650,5961105
20091124,18600,19150,19250,18550,6664018
20091123,19050,19200,19350,18800,5345950
20091120,19150,18900,19400,18900,7062182
20091119,19250,18800,19400,18750,8704459
20091118,18750,18750,18950,18400,10909042
20091117,18400,19300,19450,18200,21564141
20091116,19700,18950,19750,18650,7342660
20091113,18850,19750,19850,18750,9738133
20091112,19600,20050,21200,19600,20341952
20091111,19950,19850,19950,19450,5434950
20091110,19800,20100,20200,19450,8107026
20091109,19800,19300,19850,19200,8795257
20091106,19050,18900,19150,18650,6840462
20091105,18350,18800,18900,18200,4281928
20091104,19000,18350,19000,18250,6220331
20091103,18200,18150,18450,17850,5564158
20091102,18050,17700,18350,17650,5556344
20091030,18050,18700,18800,18050,6118400
20091029,18400,17300,18600,17100,13210887
20091028,17700,18350,18500,17500,9606247
20091027,18300,18800,19050,18200,8926917
20091026,18850,18750,19150,18550,7810804
20091023,18750,19100,19150,18600,11453452
20091022,18800,19250,19650,18700,7001346
20091021,19350,19700,20000,19100,6815688
20091020,19850,20200,20250,19600,4103030
20091019,19850,19700,20100,19350,5842314
20091016,19800,20500,20750,19500,10304009
20091015,20550,21000,21000,20350,7248024
20091014,20800,21050,21300,20650,8521356
20091013,20600,20050,20650,19700,11563525
20091012,20000,20200,20600,19900,10681641
20091009,19650,19600,19850,19550,7666152
20091008,19300,18600,19500,18300,11539515
20091007,18400,19050,19400,17950,10549157
20091006,18700,19150,19250,18550,6952108
20091005,18800,19300,19500,18400,10541773
20091001,19650,20100,20200,19500,6399002
20090930,19800,19400,20200,19400,9964191
20090929,19550,19700,19950,19500,11695482
20090928,19000,19050,19350,18700,13961779
20090925,18950,20400,20500,17600,44545104
20090924,20600,20850,21050,20300,9936404
20090923,20850,21150,21500,20050,27899428
20090922,22050,21700,22100,21550,11165356
20090921,21450,20750,21550,20450,11924291
20090918,20400,21000,21050,20350,8257655
20090917,20850,21150,21450,20800,7877347
20090916,20700,20950,21150,20650,7098391
20090915,20650,20350,20950,20300,6652241
20090914,20200,20900,21000,20000,12036302
20090911,21100,21650,21650,21050,6439261
20090910,21400,21150,21400,20800,8123834
20090909,20850,21250,21400,20700,10782908
20090908,20800,21100,21500,20100,15253246
20090907,20950,21150,21800,20800,13067509
20090904,20800,21950,22000,20500,21346466
20090903,22050,22350,22600,22000,5971982
20090902,22350,21700,22550,21700,8342236
20090901,22150,21850,22400,21450,10233959
20090831,21950,22000,22250,21600,11911512
20090828,21350,21250,21600,21150,11403053
20090827,20850,20700,21000,20550,6848697
20090826,20850,20850,21350,20550,7857118
20090825,20700,20500,21000,20300,7741956
20090824,20650,20350,20900,20200,13385631
20090821,19700,20150,20150,19450,13583840
20090820,20100,20200,20300,19600,11169091
20090819,19900,19400,20150,19250,17291637
20090818,19150,18550,19400,18500,12615682
20090817,18800,19100,19400,18600,10552949
20090814,19150,18700,19250,18550,12320924
20090813,18400,18800,18900,18400,13231369
20090812,18900,18600,19300,18450,17813032
20090811,18600,18050,18900,18050,14053236
20090810,18200,18550,18600,18200,8571965
20090807,18150,17600,18200,17500,14589415
20090806,17500,17450,17600,17000,12385565
20090805,17700,18250,18400,17300,11745602
20090804,17850,18100,18550,17850,15731887
20090803,17700,17600,18000,17200,12948203
20090731,17600,18350,18400,17500,16374335
20090730,18150,18050,18350,17700,10074365
20090729,18200,18000,18600,17850,18403320
20090728,17750,17800,18000,17500,12783092
20090727,18000,16550,18250,16450,31801331
20090724,16350,16600,16850,16150,12807995
20090723,16400,16800,16850,16150,15750443
20090722,16950,17000,17150,16700,10763568
20090721,17150,17150,17300,16700,15621417
20090720,16700,15900,16700,15800,17268677
20090717,15600,15900,16050,15600,6393433
20090716,15650,15850,16100,15550,15430088
20090715,15500,15250,15500,15050,11250294
20090714,14750,14600,14850,14400,10244227
20090713,14200,14700,14900,14200,10369533
20090710,14850,15400,15500,14850,8883315
20090709,15500,15500,15500,15050,9450993
20090708,15550,15450,15600,15150,10876454
20090707,15400,15250,15750,15200,16569771
20090706,15050,15050,15300,14900,12488472
20090703,14950,14450,15000,14400,20828975
20090702,14600,13900,14600,13650,22129448
20090701,13800,13650,13850,13600,6348426
20090630,13650,13850,14000,13550,8169007
20090629,13650,13950,14100,13650,6420398
20090626,13850,14150,14200,13700,10171021
20090625,14100,13900,14250,13700,14695955
20090624,13950,13700,14000,13550,16224844
20090623,13450,13500,13750,13300,12055343
20090622,13750,13350,13800,13300,11726775
20090619,13250,13350,13450,12950,7774458
20090618,13100,13650,13900,13050,11531912
20090617,13700,13200,13800,13000,12958253
20090616,13250,13250,13450,13100,10882429
20090615,13250,13050,13400,12700,10211879
20090612,12950,12950,13250,12800,8633675
20090611,12900,13150,13200,12800,13039695
20090610,13250,13150,13300,12950,9683737
20090609,12900,13800,13900,12850,19344803
20090608,13650,14000,14100,13600,12372726
20090605,14050,13850,14150,13650,19456585
20090604,13500,13300,13700,13100,19556966
20090603,13350,12850,13350,12550,16455705
20090602,12700,13200,13350,12700,15303063
20090601,12750,12800,13000,12600,9924471
20090529,12900,12700,12950,12350,24124960
20090528,12550,11600,12550,11600,28836037
20090527,11500,11800,12300,11200,49801818
20090526,12000,12650,12950,12000,26447941
20090525,12650,12600,13100,11350,25830440
20090522,12650,13150,13350,12650,23876041
20090521,13450,14350,14400,13400,20981896
20090520,14500,14550,14700,14200,10267177
20090519,14550,13850,14900,13700,28290828
20090518,13400,13250,13600,13050,12031276
20090515,13300,14350,14400,13300,16828722
20090514,13850,13650,14250,13500,14802659
20090513,13950,14750,14900,13950,16636143
20090512,14550,14300,14750,14250,17349902
20090511,14200,13900,14600,13500,20016386
20090508,13900,14050,14150,13600,15656645
20090507,14050,15100,15300,13900,24593485
20090506,14750,15200,15650,14750,17761105
20090504,14950,14650,15250,14300,17371268
20090430,14400,14900,15050,14100,15580272
20090429,14600,14350,14750,13800,17081322
20090428,14000,15400,15500,14000,21960962
20090427,15350,15450,15750,15200,17993922
20090424,15100,15900,16400,14900,26270469
20090423,15850,16500,16900,15800,45232886
20090422,16650,15000,16650,14850,54439888
20090421,14500,14050,14550,13850,17295630
20090420,14550,14750,14950,14100,20895627
20090417,14400,13900,14750,13700,46113677
20090416,13250,13850,13900,13150,16621687
20090415,13450,13850,14400,13100,28194119
20090414,13850,13900,14200,13700,27023873
20090413,13400,13650,14150,13100,39786234
20090410,13500,14450,14550,13500,29031077
20090409,14100,13500,14500,12800,63044100
20090408,14000,14300,14650,13800,26324884
20090407,14300,13850,14950,13700,46647621
20090406,14150,12900,14450,12850,52769400
20090403,12600,13200,13200,12550,17144425
20090402,12700,12700,13100,12500,31025939
20090401,12250,12200,12600,11700,37850694
20090331,12350,12550,12600,11900,30767790
20090330,12400,12250,12850,12050,35157932
20090327,12000,12150,13250,11950,55606535
20090326,11700,10600,11700,10500,42897076
20090325,10200,10350,10350,9810,19992556
20090324,10400,10600,10750,10200,17417646
20090323,10300,9700,10300,9670,20927884
20090320,9580,9700,9830,9440,14038867
20090319,9740,10050,10100,9700,14817067
20090318,9830,9700,9920,9450,22326193
20090317,9400,9100,9400,8910,18626330
20090316,8880,9420,9520,8870,24746478
20090313,9340,9030,9560,8830,44218387
20090312,8590,8360,8810,8360,29010150
20090311,8210,8300,8510,8210,22029442
20090310,8130,8220,8270,8040,14995779
20090309,8220,8500,8520,8120,11887133
20090306,8330,8120,8520,8100,11385447
20090305,8270,8690,8790,8270,12913454
20090304,8650,8360,8740,8250,13294050
20090303,8320,7930,8380,7890,12885157
20090302,8140,8500,8600,8140,8676942
20090227,8640,8310,8780,8210,15342819
20090226,8340,8700,8830,7980,14541159
20090225,8450,8990,9110,8450,13749405
20090224,8570,8500,8810,8420,16043964
20090223,8810,8050,8810,7970,19001571
20090220,7880,8230,8270,7860,12258053
20090219,8330,8700,8930,8320,19992822
20090218,8600,8140,8600,8090,18954482
20090217,8210,8820,8820,8060,22117081
20090216,8950,9180,9550,8900,19790060
20090213,9260,8990,9270,8590,24434908
20090212,8870,9060,9100,8720,16910703
20090211,9240,9290,9390,9180,19516731
20090210,9630,9700,9830,9400,21933858
20090209,9450,10000,10000,9380,22679581
20090206,9380,9660,9900,9150,33892409
20090205,9350,9500,10350,9350,44643467
20090204,9520,9360,9750,9310,26379570
20090203,9110,9250,9370,8960,22423398
20090202,8900,8940,9450,8900,39829390
20090130,8980,7810,9040,7750,58818596
20090129,7950,8430,8460,7920,42863315
20090128,8060,7600,8060,7590,31037050
20090123,7010,7370,7400,6950,12876173
20090122,7430,8170,8270,7410,19902707
20090121,7870,7750,8250,7650,22036337
20090120,8070,7890,8090,7440,36818187
20090119,7840,7090,7990,7050,37087667
20090116,6950,6840,7000,6810,12866838
20090115,6570,6470,6920,6430,19672790
20090114,6730,6900,6930,6590,28285960
20090113,7070,7040,7150,6980,15418377
20090112,6920,7340,7390,6850,12604076
20090109,7340,8000,8020,7340,19557922
20090108,7930,7400,8000,7300,33526570
20090107,7480,7600,7610,7250,21738913
20090106,7390,7460,7730,7330,21448221
20090105,7220,7200,7620,7110,16123115
20090102,7180,6830,7180,6620,9146590
20081230,6700,6640,6970,6640,7981766
20081229,6640,6690,6770,6350,12660549
20081226,6930,7030,7230,6900,13755069
20081224,6720,7600,7670,6720,17870865
20081223,7700,7800,7900,7310,26829220
20081222,8210,8850,8930,8120,29318397
20081219,8520,8150,8860,8100,41478962
20081218,8130,7400,8170,7350,41753637
20081217,7230,7300,7580,7060,29648919
20081216,6980,6300,6980,6220,24419651
20081215,6390,6690,6780,6350,19754181
20081212,6350,6250,6900,6060,39142063
20081211,6520,7330,7340,6420,37843788
20081210,7380,7700,8090,7320,37064039
20081209,7390,7930,7940,7370,14292227
20081208,7800,7940,7950,7600,16594784
20081205,7560,7330,7850,7050,25539622
20081204,7300,7450,7600,7170,20445004
20081203,7090,7390,7670,7090,20681363
20081202,7200,7100,7290,7030,14635621
20081201,7600,7510,8080,7450,28804998
20081128,7410,7200,7880,7160,42704580
20081127,6950,6400,6980,6320,47941825
20081126,6070,6030,6240,5810,19181762
20081125,5860,6350,6390,5770,17419772
20081124,5850,6710,6960,5850,23696202
20081121,6660,6000,7120,5860,28913829
20081120,6390,6720,6900,6390,18358063
20081119,7510,8270,8290,7350,20735768
20081118,8110,8890,8900,8110,14054739
20081117,9130,9610,9630,9080,9901418
20081114,9780,10300,10400,9700,6823967
20081113,9800,10000,10200,9760,7259925
20081112,10500,9900,10950,9900,11145918
20081111,10200,10800,10900,10050,9065222
20081110,11150,11400,11500,10950,9349427
20081107,11000,9980,11000,9900,12725681
20081106,10100,10050,11200,10050,14644000
20081105,10650,10650,11250,10350,15468470
20081104,10250,10750,10900,10050,12204231
20081103,11000,11000,11800,10700,13154574
20081031,10800,10500,11900,10100,17501273
20081030,10750,10300,10750,9560,12787652
20081029,9370,10050,10550,8800,26635118
20081028,9330,8070,9330,8000,12729315
20081027,8120,8900,9390,8120,15370512
20081024,8850,10400,10550,8850,13981438
20081023,10400,11400,11600,10400,12341832
20081022,12200,14200,14450,12200,13390252
20081021,14300,15850,15900,14200,6490341
20081020,15350,15650,15800,14200,5960991
20081017,15000,16050,16400,14800,5481293
20081016,15350,16800,17000,15350,6998460
20081015,18000,18200,18600,17750,5761075
20081014,18800,17900,18900,17550,8893519
20081013,16700,15900,16900,15550,7553196
20081010,15200,15000,15650,13700,6131136
20081009,15700,15150,16550,14650,9502446
20081008,15100,16900,17350,15100,5504238
20081007,17750,17500,17750,17150,4730915
20081006,17800,18450,18450,17800,6150554
20081002,19000,19550,20050,18950,4389812
20081001,19450,19650,19800,19200,2363222
20080930,19350,18200,19450,18200,5375058
20080929,19350,19900,20400,19350,5321015
20080926,19400,20000,20350,19250,4504066
20080925,20150,20100,20400,19700,6480136
20080924,20300,20000,20300,19650,4866411
20080923,20000,19300,20100,19150,4199586
20080922,19500,20100,20850,19400,6308938
20080919,20050,19600,20200,19350,7043209
20080918,18550,19400,19500,18350,7311118
20080917,19900,19150,20200,19000,8049428
20080916,18100,18000,19000,18000,7057420
20080912,20400,21100,21200,20400,4004898
20080911,20300,19950,21000,19900,9022907
20080910,20100,18850,20100,18800,7351630
20080909,18600,19600,19600,18550,6715913
20080908,19900,18000,19900,17900,8245506
20080905,17350,17100,18150,16950,7117937
20080904,17850,18400,18650,17850,7152996
20080903,19100,17000,19100,16850,7503678
20080902,17200,17500,17750,16750,5751252
20080901,17200,18900,19200,17200,7082737
20080829,19400,19700,19900,19200,4899520
20080828,19200,20150,20200,19200,4519749
20080827,19800,20550,20600,19550,6578670
20080826,20550,20550,20800,20400,3761696
20080825,21050,21200,21450,21050,2070203
20080822,20950,21350,21500,20700,3607546
20080821,21600,21800,21950,21250,3034362
20080820,22100,22050,22500,21600,3894367
20080819,22400,23050,23200,22400,3078400
20080818,23400,23300,23450,22850,2416751
20080814,23500,23100,23500,22700,3224350
20080813,23200,23500,23900,23200,2750788
20080812,23300,23900,24200,23250,4560056
20080811,23800,23250,23800,23150,5737712
20080808,22600,22000,22950,21900,4721418
20080807,22100,22500,23200,22100,6003004
20080806,22400,21600,22400,21350,5188398
20080805,20700,20300,21150,20300,3403773
20080804,20500,20900,21150,20250,3331192
20080801,21050,21350,21750,20850,3394626
20080731,21650,21150,21950,21150,4185605
20080730,21100,22350,22450,21100,7361013
20080729,21800,22450,22550,21800,4930027
20080728,23000,23550,23650,22600,3473152
20080725,23350,23400,24250,23050,4330678
20080724,23900,23550,24000,22550,6858488
20080723,23250,23350,23650,22900,5522028
20080722,23400,23350,23500,22800,4405562
20080721,23850,23150,23900,23000,3523891
20080718,22650,22750,23200,22500,4092848
20080717,22200,22550,22600,22000,4204834
20080716,21650,22450,22650,21400,5536556
20080715,22150,23150,23150,22150,2922887
20080714,23200,23650,24000,23150,2990080
20080711,23750,23100,23750,22750,4667715
20080710,22700,22200,22850,21900,5012777
20080709,22550,23250,23450,22400,3364576
20080708,22650,22900,23300,22350,3817869
20080707,23050,23350,23550,22350,5666235
20080704,23350,24550,24850,23350,7131896
20080703,25050,23450,25250,23300,6437012
20080702,23750,24600,24600,23500,4662581
20080701,24550,25100,25150,23850,7000530
20080630,25000,25800,25900,24900,5483324
20080627,25950,26450,26550,25850,4516941
20080626,27200,27700,27900,27100,2468597
20080625,27150,27500,27750,26700,2791496
20080624,27450,27700,28150,27250,2075540
20080623,27950,27550,28200,27150,2690083
20080620,27950,28250,28300,27150,3854455
20080619,27850,28050,28100,27600,3138101
20080618,28450,28550,28700,27850,4139315
20080617,28900,29100,29500,28400,3319275
20080616,29400,29900,30050,29150,2139938
20080613,29350,29250,29700,28650,3991754
20080612,29200,30000,30350,29200,7259093
20080611,31150,31200,31300,30650,2463221
20080610,31200,31650,31650,30900,4087318
20080609,31450,30700,31950,30600,4808300
20080605,31300,30600,31550,30500,6289488
20080604,30250,30500,30800,30200,2531317
20080603,30050,30350,30950,30000,2862655
20080602,30350,30900,30950,30250,3055725
20080530,31000,30350,31100,30000,10127440
20080529,29900,29650,30300,29600,3042082
20080528,29450,29700,29750,29300,3229536
20080527,29450,28850,29800,28650,3667896
20080526,28600,29000,29450,28550,3771698
20080523,29400,29900,29900,29100,2759817
20080522,29650,29700,30000,29000,2973122
20080521,30000,29550,30300,29400,3053708
20080520,29850,29350,30100,29200,5436958
20080519,30600,31000,31150,30350,4020996
20080516,30600,30800,31300,30500,4756489
20080515,30400,29450,30500,29450,8450892
20080514,29400,29250,29800,29250,2837691
20080513,29200,29200,29300,28700,2644485
20080509,29200,29700,29750,28800,3870034
20080508,29100,28250,29300,28200,6404820
20080507,28300,28450,28600,28000,3764461
20080506,28350,28200,28700,27950,3790033
20080502,27950,27650,28000,27400,5879147
